time_tag,satellite,flux,energy
2024-08-14T00:25:00Z,16,4.0,>=2 MeV
2024-08-14T00:30:00Z,16,4.0,>=2 MeV
2024-08-14T00:35:00Z,16,78.96128845,>=2 MeV
2024-08-14T00:40:00Z,16,38.17327499,>=2 MeV
2024-08-14T00:45:00Z,16,4.0,>=2 MeV
2024-08-14T00:50:00Z,16,4.0,>=2 MeV
2024-08-14T00:55:00Z,16,4.798281193,>=2 MeV
2024-08-14T01:00:00Z,16,4.0,>=2 MeV
2024-08-14T01:05:00Z,16,8.889482498,>=2 MeV
2024-08-14T01:10:00Z,16,4.0,>=2 MeV
2024-08-14T01:15:00Z,16,4.0,>=2 MeV
2024-08-14T01:20:00Z,16,15.76517582,>=2 MeV
2024-08-14T01:25:00Z,16,4.0,>=2 MeV
2024-08-14T01:30:00Z,16,4.0,>=2 MeV
2024-08-14T01:35:00Z,16,4.0,>=2 MeV
2024-08-14T01:40:00Z,16,4.0,>=2 MeV
2024-08-14T01:45:00Z,16,11.62392426,>=2 MeV
2024-08-14T01:50:00Z,16,4.0,>=2 MeV
2024-08-14T01:55:00Z,16,80.70751953,>=2 MeV
2024-08-14T02:00:00Z,16,4.0,>=2 MeV
2024-08-14T02:05:00Z,16,55.08959579,>=2 MeV
2024-08-14T02:10:00Z,16,4.0,>=2 MeV
2024-08-14T02:15:00Z,16,4.0,>=2 MeV
2024-08-14T02:20:00Z,16,4.0,>=2 MeV
2024-08-14T02:25:00Z,16,16.28014755,>=2 MeV
2024-08-14T02:30:00Z,16,24.41541481,>=2 MeV
2024-08-14T02:35:00Z,16,90.58612061,>=2 MeV
2024-08-14T02:40:00Z,16,4.0,>=2 MeV
2024-08-14T02:45:00Z,16,4.0,>=2 MeV
2024-08-14T02:50:00Z,16,4.0,>=2 MeV
2024-08-14T02:55:00Z,16,18.03862572,>=2 MeV
2024-08-14T03:00:00Z,16,4.0,>=2 MeV
2024-08-14T03:05:00Z,16,49.23125458,>=2 MeV
2024-08-14T03:10:00Z,16,25.27379036,>=2 MeV
2024-08-14T03:15:00Z,16,4.0,>=2 MeV
2024-08-14T03:20:00Z,16,4.0,>=2 MeV
2024-08-14T03:25:00Z,16,4.0,>=2 MeV
2024-08-14T03:30:00Z,16,4.825891495,>=2 MeV
2024-08-14T03:35:00Z,16,4.0,>=2 MeV
2024-08-14T03:40:00Z,16,54.38898849,>=2 MeV
2024-08-14T03:45:00Z,16,30.18242645,>=2 MeV
2024-08-14T03:50:00Z,16,4.0,>=2 MeV
2024-08-14T03:55:00Z,16,51.52812576,>=2 MeV
2024-08-14T04:00:00Z,16,4.0,>=2 MeV
2024-08-14T04:05:00Z,16,4.0,>=2 MeV
2024-08-14T04:10:00Z,16,4.0,>=2 MeV
2024-08-14T04:15:00Z,16,4.0,>=2 MeV
2024-08-14T04:20:00Z,16,39.15327835,>=2 MeV
2024-08-14T04:25:00Z,16,48.17204285,>=2 MeV
2024-08-14T04:30:00Z,16,4.0,>=2 MeV
2024-08-14T04:35:00Z,16,4.0,>=2 MeV
2024-08-14T04:40:00Z,16,4.0,>=2 MeV
2024-08-14T04:45:00Z,16,46.13068008,>=2 MeV
2024-08-14T04:50:00Z,16,5.762523651,>=2 MeV
2024-08-14T04:55:00Z,16,4.0,>=2 MeV
2024-08-14T05:00:00Z,16,4.0,>=2 MeV
2024-08-14T05:05:00Z,16,47.57320023,>=2 MeV
2024-08-14T05:10:00Z,16,67.36701965,>=2 MeV
2024-08-14T05:15:00Z,16,43.60306931,>=2 MeV
2024-08-14T05:20:00Z,16,29.08179283,>=2 MeV
2024-08-14T05:25:00Z,16,7.466322422,>=2 MeV
2024-08-14T05:30:00Z,16,15.70769978,>=2 MeV
2024-08-14T05:35:00Z,16,38.11222458,>=2 MeV
2024-08-14T05:40:00Z,16,4.0,>=2 MeV
2024-08-14T05:45:00Z,16,95.93434906,>=2 MeV
2024-08-14T05:50:00Z,16,40.70275116,>=2 MeV
2024-08-14T05:55:00Z,16,86.91205597,>=2 MeV
2024-08-14T06:00:00Z,16,19.98358536,>=2 MeV
2024-08-14T06:05:00Z,16,4.0,>=2 MeV
2024-08-14T06:10:00Z,16,38.00510406,>=2 MeV
2024-08-14T06:15:00Z,16,28.90225601,>=2 MeV
2024-08-14T06:20:00Z,16,4.309240341,>=2 MeV
2024-08-14T06:25:00Z,16,77.72640991,>=2 MeV
2024-08-14T06:30:00Z,16,31.198946,>=2 MeV
2024-08-14T06:35:00Z,16,29.16264343,>=2 MeV
2024-08-14T06:40:00Z,16,75.81583405,>=2 MeV
2024-08-14T06:45:00Z,16,48.78944397,>=2 MeV
2024-08-14T06:50:00Z,16,6.272342205,>=2 MeV
2024-08-14T06:55:00Z,16,26.18052864,>=2 MeV
2024-08-14T07:00:00Z,16,4.0,>=2 MeV
2024-08-14T07:05:00Z,16,35.56318665,>=2 MeV
2024-08-14T07:10:00Z,16,39.80119705,>=2 MeV
2024-08-14T07:15:00Z,16,30.91968727,>=2 MeV
2024-08-14T07:20:00Z,16,50.5474968,>=2 MeV
2024-08-14T07:25:00Z,16,19.84033585,>=2 MeV
2024-08-14T07:30:00Z,16,22.39666557,>=2 MeV
2024-08-14T07:35:00Z,16,4.0,>=2 MeV
2024-08-14T07:40:00Z,16,26.9300518,>=2 MeV
2024-08-14T07:45:00Z,16,35.16312408,>=2 MeV
2024-08-14T07:50:00Z,16,13.16873074,>=2 MeV
2024-08-14T07:55:00Z,16,22.70077705,>=2 MeV
2024-08-14T08:00:00Z,16,110.0682297,>=2 MeV
2024-08-14T08:05:00Z,16,73.86303711,>=2 MeV
2024-08-14T08:10:00Z,16,4.0,>=2 MeV
2024-08-14T08:15:00Z,16,4.0,>=2 MeV
2024-08-14T08:20:00Z,16,17.96866989,>=2 MeV
2024-08-14T08:25:00Z,16,20.53694344,>=2 MeV
2024-08-14T08:30:00Z,16,4.0,>=2 MeV
2024-08-14T08:35:00Z,16,4.0,>=2 MeV
2024-08-14T08:40:00Z,16,4.0,>=2 MeV
2024-08-14T08:45:00Z,16,4.0,>=2 MeV
2024-08-14T08:50:00Z,16,4.0,>=2 MeV
2024-08-14T08:55:00Z,16,17.63394165,>=2 MeV
2024-08-14T09:00:00Z,16,4.0,>=2 MeV
2024-08-14T09:05:00Z,16,26.01594925,>=2 MeV
2024-08-14T09:10:00Z,16,70.29319,>=2 MeV
2024-08-14T09:15:00Z,16,4.0,>=2 MeV
2024-08-14T09:20:00Z,16,35.36117554,>=2 MeV
2024-08-14T09:25:00Z,16,32.55581284,>=2 MeV
2024-08-14T09:30:00Z,16,4.0,>=2 MeV
