time_tag,satellite,flux,energy
2024-08-13T06:35:00Z,18,0.190671816,>=10 MeV
2024-08-13T06:40:00Z,18,0.172671184,>=10 MeV
2024-08-13T06:45:00Z,18,0.155670762,>=10 MeV
2024-08-13T06:50:00Z,18,0.157004222,>=10 MeV
2024-08-13T06:55:00Z,18,0.174671158,>=10 MeV
2024-08-13T07:00:00Z,18,0.146337166,>=10 MeV
2024-08-13T07:05:00Z,18,0.147670329,>=10 MeV
2024-08-13T07:10:00Z,18,0.192670718,>=10 MeV
2024-08-13T07:15:00Z,18,0.176671028,>=10 MeV
2024-08-13T07:20:00Z,18,0.182671368,>=10 MeV
2024-08-13T07:25:00Z,18,0.193004683,>=10 MeV
2024-08-13T07:30:00Z,18,0.18700476,>=10 MeV
2024-08-13T07:35:00Z,18,0.216004565,>=10 MeV
2024-08-13T07:40:00Z,18,0.172671214,>=10 MeV
2024-08-13T07:45:00Z,18,0.205004543,>=10 MeV
2024-08-13T07:50:00Z,18,0.203004211,>=10 MeV
2024-08-13T07:55:00Z,18,0.197671637,>=10 MeV
2024-08-13T08:00:00Z,18,0.165671051,>=10 MeV
2024-08-13T08:05:00Z,18,0.173337683,>=10 MeV
2024-08-13T08:10:00Z,18,0.210338116,>=10 MeV
2024-08-13T08:15:00Z,18,0.15667069,>=10 MeV
2024-08-13T08:20:00Z,18,0.208671659,>=10 MeV
2024-08-13T08:25:00Z,18,0.219671652,>=10 MeV
2024-08-13T08:30:00Z,18,0.19933866,>=10 MeV
2024-08-13T08:35:00Z,18,0.171004429,>=10 MeV
2024-08-13T08:40:00Z,18,0.159004316,>=10 MeV
2024-08-13T08:45:00Z,18,0.179338038,>=10 MeV
2024-08-13T08:50:00Z,18,0.17567113,>=10 MeV
2024-08-13T08:55:00Z,18,0.181671456,>=10 MeV
2024-08-13T09:00:00Z,18,0.155003741,>=10 MeV
2024-08-13T09:05:00Z,18,0.187005192,>=10 MeV
2024-08-13T09:10:00Z,18,0.173004374,>=10 MeV
2024-08-13T09:15:00Z,18,0.165670872,>=10 MeV
2024-08-13T09:20:00Z,18,0.211671561,>=10 MeV
2024-08-13T09:25:00Z,18,0.167337894,>=10 MeV
2024-08-13T09:30:00Z,18,0.18900466,>=10 MeV
2024-08-13T09:35:00Z,18,0.193670943,>=10 MeV
2024-08-13T09:40:00Z,18,0.186004445,>=10 MeV
2024-08-13T09:45:00Z,18,0.162670806,>=10 MeV
2024-08-13T09:50:00Z,18,0.184338197,>=10 MeV
2024-08-13T09:55:00Z,18,0.142003626,>=10 MeV
2024-08-13T10:00:00Z,18,0.203005314,>=10 MeV
2024-08-13T10:05:00Z,18,0.178671211,>=10 MeV
2024-08-13T10:10:00Z,18,0.199005067,>=10 MeV
2024-08-13T10:15:00Z,18,0.16667144,>=10 MeV
2024-08-13T10:20:00Z,18,0.191337943,>=10 MeV
2024-08-13T10:25:00Z,18,0.192671716,>=10 MeV
2024-08-13T10:30:00Z,18,0.188004136,>=10 MeV
2024-08-13T10:35:00Z,18,0.186338261,>=10 MeV
2024-08-13T10:40:00Z,18,0.197337374,>=10 MeV
2024-08-13T10:45:00Z,18,0.159337282,>=10 MeV
2024-08-13T10:50:00Z,18,0.189337954,>=10 MeV
2024-08-13T10:55:00Z,18,0.192338347,>=10 MeV
2024-08-13T11:00:00Z,18,0.184338629,>=10 MeV
2024-08-13T11:05:00Z,18,0.142337024,>=10 MeV
2024-08-13T11:10:00Z,18,0.177338421,>=10 MeV
2024-08-13T11:15:00Z,18,0.155004442,>=10 MeV
2024-08-13T11:20:00Z,18,0.176338151,>=10 MeV
2024-08-13T11:25:00Z,18,0.163004681,>=10 MeV
2024-08-13T11:30:00Z,18,0.169338182,>=10 MeV
2024-08-13T11:35:00Z,18,0.182338074,>=10 MeV
2024-08-13T11:40:00Z,18,0.171004504,>=10 MeV
2024-08-13T11:45:00Z,18,0.191005334,>=10 MeV
2024-08-13T11:50:00Z,18,0.174004555,>=10 MeV
2024-08-13T11:55:00Z,18,0.16400443,>=10 MeV
2024-08-13T12:00:00Z,18,0.161670879,>=10 MeV
2024-08-13T12:05:00Z,18,0.197338164,>=10 MeV
2024-08-13T12:10:00Z,18,0.194671676,>=10 MeV
2024-08-13T12:15:00Z,18,0.204671547,>=10 MeV
2024-08-13T12:20:00Z,18,0.23933892,>=10 MeV
2024-08-13T12:25:00Z,18,0.174004987,>=10 MeV
2024-08-13T12:30:00Z,18,0.195671663,>=10 MeV
2024-08-13T12:35:00Z,18,0.191005245,>=10 MeV
2024-08-13T12:40:00Z,18,0.168337807,>=10 MeV
2024-08-13T12:45:00Z,18,0.188005,>=10 MeV
2024-08-13T12:50:00Z,18,0.205338687,>=10 MeV
2024-08-13T12:55:00Z,18,0.176671088,>=10 MeV
2024-08-13T13:00:00Z,18,0.137670353,>=10 MeV
2024-08-13T13:05:00Z,18,0.167337924,>=10 MeV
2024-08-13T13:10:00Z,18,0.190338343,>=10 MeV
2024-08-13T13:15:00Z,18,0.179004788,>=10 MeV
2024-08-13T13:20:00Z,18,0.19367218,>=10 MeV
2024-08-13T13:25:00Z,18,0.189671189,>=10 MeV
2024-08-13T13:30:00Z,18,0.174671441,>=10 MeV
2024-08-13T13:35:00Z,18,0.176338315,>=10 MeV
2024-08-13T13:40:00Z,18,0.193672329,>=10 MeV
2024-08-13T13:45:00Z,18,0.213672265,>=10 MeV
2024-08-13T13:50:00Z,18,0.189671859,>=10 MeV
2024-08-13T13:55:00Z,18,0.183005005,>=10 MeV
2024-08-13T14:00:00Z,18,0.147004172,>=10 MeV
2024-08-13T14:05:00Z,18,0.188338161,>=10 MeV
2024-08-13T14:10:00Z,18,0.177338108,>=10 MeV
2024-08-13T14:15:00Z,18,0.157670736,>=10 MeV
2024-08-13T14:20:00Z,18,0.188672304,>=10 MeV
2024-08-13T14:25:00Z,18,0.184004813,>=10 MeV
2024-08-13T14:30:00Z,18,0.218005121,>=10 MeV
2024-08-13T14:35:00Z,18,0.162004724,>=10 MeV
2024-08-13T14:40:00Z,18,0.184671283,>=10 MeV
2024-08-13T14:45:00Z,18,0.195671827,>=10 MeV
2024-08-13T14:50:00Z,18,0.175338119,>=10 MeV
2024-08-13T14:55:00Z,18,0.17800498,>=10 MeV
2024-08-13T15:00:00Z,18,0.235005826,>=10 MeV
2024-08-13T15:05:00Z,18,0.16833815,>=10 MeV
2024-08-13T15:10:00Z,18,0.175671697,>=10 MeV
2024-08-13T15:15:00Z,18,0.228672013,>=10 MeV
2024-08-13T15:20:00Z,18,0.197004899,>=10 MeV
2024-08-13T15:25:00Z,18,0.225006282,>=10 MeV
2024-08-13T15:30:00Z,18,0.168337867,>=10 MeV
2024-08-13T15:35:00Z,18,0.219005823,>=10 MeV
2024-08-13T15:40:00Z,18,0.179671526,>=10 MeV
2024-08-13T15:45:00Z,18,0.167004853,>=10 MeV
2024-08-13T15:50:00Z,18,0.176004708,>=10 MeV
2024-08-13T15:55:00Z,18,0.185338572,>=10 MeV
2024-08-13T16:00:00Z,18,0.185004279,>=10 MeV
2024-08-13T16:05:00Z,18,0.176338077,>=10 MeV
2024-08-13T16:10:00Z,18,0.167671263,>=10 MeV
2024-08-13T16:15:00Z,18,0.167671502,>=10 MeV
2024-08-13T16:20:00Z,18,0.205672637,>=10 MeV
2024-08-13T16:25:00Z,18,0.2223389,>=10 MeV
2024-08-13T16:30:00Z,18,0.167004243,>=10 MeV
2024-08-13T16:35:00Z,18,0.163004577,>=10 MeV
2024-08-13T16:40:00Z,18,0.173004672,>=10 MeV
2024-08-13T16:45:00Z,18,0.202004954,>=10 MeV
2024-08-13T16:50:00Z,18,0.181338087,>=10 MeV
2024-08-13T16:55:00Z,18,0.186671883,>=10 MeV
2024-08-13T17:00:00Z,18,0.168338135,>=10 MeV
2024-08-13T17:05:00Z,18,0.165671304,>=10 MeV
2024-08-13T17:10:00Z,18,0.208672792,>=10 MeV
2024-08-13T17:15:00Z,18,0.183671251,>=10 MeV
2024-08-13T17:20:00Z,18,0.180337846,>=10 MeV
2024-08-13T17:25:00Z,18,0.20533891,>=10 MeV
2024-08-13T17:30:00Z,18,0.180005088,>=10 MeV
2024-08-13T17:35:00Z,18,0.179005072,>=10 MeV
2024-08-13T17:40:00Z,18,0.179338604,>=10 MeV
2024-08-13T17:45:00Z,18,0.175671503,>=10 MeV
2024-08-13T17:50:00Z,18,0.254339516,>=10 MeV
2024-08-13T17:55:00Z,18,0.185005307,>=10 MeV
2024-08-13T18:00:00Z,18,0.206671521,>=10 MeV
2024-08-13T18:05:00Z,18,0.168337539,>=10 MeV
2024-08-13T18:10:00Z,18,0.157337666,>=10 MeV
2024-08-13T18:15:00Z,18,0.180005178,>=10 MeV
2024-08-13T18:20:00Z,18,0.182338715,>=10 MeV
2024-08-13T18:25:00Z,18,0.167671606,>=10 MeV
2024-08-13T18:30:00Z,18,0.157337427,>=10 MeV
2024-08-13T18:35:00Z,18,0.176338494,>=10 MeV
2024-08-13T18:40:00Z,18,0.160671353,>=10 MeV
2024-08-13T18:45:00Z,18,0.193671152,>=10 MeV
2024-08-13T18:50:00Z,18,0.190338761,>=10 MeV
2024-08-13T18:55:00Z,18,0.187005252,>=10 MeV
2024-08-13T19:00:00Z,18,0.165671021,>=10 MeV
2024-08-13T19:05:00Z,18,0.176671565,>=10 MeV
2024-08-13T19:10:00Z,18,0.187671319,>=10 MeV
2024-08-13T19:15:00Z,18,0.169004962,>=10 MeV
2024-08-13T19:20:00Z,18,0.179338545,>=10 MeV
2024-08-13T19:25:00Z,18,0.168338269,>=10 MeV
2024-08-13T19:30:00Z,18,0.166671127,>=10 MeV
2024-08-13T19:35:00Z,18,0.168671295,>=10 MeV
2024-08-13T19:40:00Z,18,0.17567189,>=10 MeV
2024-08-13T19:45:00Z,18,0.166338101,>=10 MeV
2024-08-13T19:50:00Z,18,0.19433856,>=10 MeV
2024-08-13T19:55:00Z,18,0.172004998,>=10 MeV
2024-08-13T20:00:00Z,18,0.183671832,>=10 MeV
2024-08-13T20:05:00Z,18,0.203005657,>=10 MeV
2024-08-13T20:10:00Z,18,0.200338766,>=10 MeV
2024-08-13T20:15:00Z,18,0.167004839,>=10 MeV
2024-08-13T20:20:00Z,18,0.153671086,>=10 MeV
2024-08-13T20:25:00Z,18,0.194338933,>=10 MeV
2024-08-13T20:30:00Z,18,0.24800612,>=10 MeV
2024-08-13T20:35:00Z,18,0.19467254,>=10 MeV
2024-08-13T20:40:00Z,18,0.190005556,>=10 MeV
2024-08-13T20:45:00Z,18,0.201339021,>=10 MeV
2024-08-13T20:50:00Z,18,0.215005681,>=10 MeV
2024-08-13T20:55:00Z,18,0.154670745,>=10 MeV
2024-08-13T21:00:00Z,18,0.154004708,>=10 MeV
2024-08-13T21:05:00Z,18,0.187672138,>=10 MeV
2024-08-13T21:10:00Z,18,0.167671055,>=10 MeV
2024-08-13T21:15:00Z,18,0.190513194,>=10 MeV
2024-08-13T21:20:00Z,18,0.15100418,>=10 MeV
2024-08-13T21:25:00Z,18,0.199671775,>=10 MeV
2024-08-13T21:30:00Z,18,0.165004835,>=10 MeV
2024-08-13T21:35:00Z,18,0.215005368,>=10 MeV
2024-08-13T21:40:00Z,18,0.213005424,>=10 MeV
2024-08-13T21:45:00Z,18,0.188672081,>=10 MeV
2024-08-13T21:50:00Z,18,0.17367135,>=10 MeV
2024-08-13T21:55:00Z,18,0.176338494,>=10 MeV
2024-08-13T22:00:00Z,18,0.150671065,>=10 MeV
2024-08-13T22:05:00Z,18,0.169004709,>=10 MeV
2024-08-13T22:10:00Z,18,0.192005411,>=10 MeV
2024-08-13T22:15:00Z,18,0.163338169,>=10 MeV
2024-08-13T22:20:00Z,18,0.165671661,>=10 MeV
2024-08-13T22:25:00Z,18,0.16600503,>=10 MeV
2024-08-13T22:30:00Z,18,0.174337506,>=10 MeV
2024-08-13T22:35:00Z,18,0.166338384,>=10 MeV
2024-08-13T22:40:00Z,18,0.236005485,>=10 MeV
2024-08-13T22:45:00Z,18,0.190338284,>=10 MeV
2024-08-13T22:50:00Z,18,0.158004597,>=10 MeV
2024-08-13T22:55:00Z,18,0.161338165,>=10 MeV
2024-08-13T23:00:00Z,18,0.173005193,>=10 MeV
2024-08-13T23:05:00Z,18,0.182672292,>=10 MeV
2024-08-13T23:10:00Z,18,0.207005769,>=10 MeV
2024-08-13T23:15:00Z,18,0.152004778,>=10 MeV
2024-08-13T23:20:00Z,18,0.184338748,>=10 MeV
2024-08-13T23:25:00Z,18,0.163337961,>=10 MeV
2024-08-13T23:30:00Z,18,0.167005166,>=10 MeV
2024-08-13T23:35:00Z,18,0.179672107,>=10 MeV
2024-08-13T23:40:00Z,18,0.166671723,>=10 MeV
2024-08-13T23:45:00Z,18,0.141004086,>=10 MeV
2024-08-13T23:50:00Z,18,0.179005504,>=10 MeV
2024-08-13T23:55:00Z,18,0.169004261,>=10 MeV
2024-08-14T00:00:00Z,18,0.165004745,>=10 MeV
2024-08-14T00:05:00Z,18,0.164671525,>=10 MeV
2024-08-14T00:10:00Z,18,0.166338533,>=10 MeV
2024-08-14T00:15:00Z,18,0.213672012,>=10 MeV
2024-08-14T00:20:00Z,18,0.171671614,>=10 MeV
2024-08-14T00:25:00Z,18,0.157004461,>=10 MeV
2024-08-14T00:30:00Z,18,0.1763383,>=10 MeV
2024-08-14T00:35:00Z,18,0.185005412,>=10 MeV
2024-08-14T00:40:00Z,18,0.155671045,>=10 MeV
2024-08-14T00:45:00Z,18,0.180338323,>=10 MeV
2024-08-14T00:50:00Z,18,0.166671604,>=10 MeV
2024-08-14T00:55:00Z,18,0.18433851,>=10 MeV
2024-08-14T01:00:00Z,18,0.136004031,>=10 MeV
2024-08-14T01:05:00Z,18,0.191005826,>=10 MeV
2024-08-14T01:10:00Z,18,0.185671747,>=10 MeV
2024-08-14T01:15:00Z,18,0.20233874,>=10 MeV
2024-08-14T01:20:00Z,18,0.189338416,>=10 MeV
2024-08-14T01:25:00Z,18,0.190339193,>=10 MeV
2024-08-14T01:30:00Z,18,0.168338254,>=10 MeV
2024-08-14T01:35:00Z,18,0.169671774,>=10 MeV
2024-08-14T01:40:00Z,18,0.187338367,>=10 MeV
2024-08-14T01:45:00Z,18,0.172671601,>=10 MeV
2024-08-14T01:50:00Z,18,0.180005059,>=10 MeV
2024-08-14T01:55:00Z,18,0.179338515,>=10 MeV
2024-08-14T02:00:00Z,18,0.152337521,>=10 MeV
2024-08-14T02:05:00Z,18,0.188338548,>=10 MeV
2024-08-14T02:10:00Z,18,0.169004396,>=10 MeV
2024-08-14T02:15:00Z,18,0.213004977,>=10 MeV
2024-08-14T02:20:00Z,18,0.15100424,>=10 MeV
2024-08-14T02:25:00Z,18,0.156004131,>=10 MeV
2024-08-14T02:30:00Z,18,0.170004696,>=10 MeV
2024-08-14T02:35:00Z,18,0.233005598,>=10 MeV
2024-08-14T02:40:00Z,18,0.214339852,>=10 MeV
2024-08-14T02:45:00Z,18,0.146337792,>=10 MeV
2024-08-14T02:50:00Z,18,0.188339412,>=10 MeV
2024-08-14T02:55:00Z,18,0.213673592,>=10 MeV
2024-08-14T03:00:00Z,18,0.173339292,>=10 MeV
2024-08-14T03:05:00Z,18,0.179339796,>=10 MeV
2024-08-14T03:10:00Z,18,0.1666722,>=10 MeV
2024-08-14T03:15:00Z,18,0.161005989,>=10 MeV
2024-08-14T03:20:00Z,18,0.171006724,>=10 MeV
2024-08-14T03:25:00Z,18,0.191673696,>=10 MeV
2024-08-14T03:30:00Z,18,0.175340071,>=10 MeV
2024-08-14T03:35:00Z,18,0.185006827,>=10 MeV
2024-08-14T03:40:00Z,18,0.200340301,>=10 MeV
2024-08-14T03:45:00Z,18,0.222006783,>=10 MeV
2024-08-14T03:50:00Z,18,0.209340379,>=10 MeV
2024-08-14T03:55:00Z,18,0.193339959,>=10 MeV
2024-08-14T04:00:00Z,18,0.179673389,>=10 MeV
2024-08-14T04:05:00Z,18,0.190673098,>=10 MeV
2024-08-14T04:10:00Z,18,0.192340642,>=10 MeV
2024-08-14T04:15:00Z,18,0.183006778,>=10 MeV
2024-08-14T04:20:00Z,18,0.157672673,>=10 MeV
2024-08-14T04:25:00Z,18,0.165673032,>=10 MeV
2024-08-14T04:30:00Z,18,0.167006105,>=10 MeV
2024-08-14T04:35:00Z,18,0.197006702,>=10 MeV
2024-08-14T04:40:00Z,18,0.17067337,>=10 MeV
2024-08-14T04:45:00Z,18,0.195340574,>=10 MeV
2024-08-14T04:50:00Z,18,0.16433917,>=10 MeV
2024-08-14T04:55:00Z,18,0.190674067,>=10 MeV
2024-08-14T05:00:00Z,18,0.158005863,>=10 MeV
2024-08-14T05:05:00Z,18,0.183006123,>=10 MeV
2024-08-14T05:10:00Z,18,0.200341329,>=10 MeV
2024-08-14T05:15:00Z,18,0.162339106,>=10 MeV
2024-08-14T05:20:00Z,18,0.212673709,>=10 MeV
2024-08-14T05:25:00Z,18,0.185006469,>=10 MeV
2024-08-14T05:30:00Z,18,0.210006669,>=10 MeV
2024-08-14T05:35:00Z,18,0.180673033,>=10 MeV
2024-08-14T05:40:00Z,18,0.165006444,>=10 MeV
2024-08-14T05:45:00Z,18,0.206006467,>=10 MeV
2024-08-14T05:50:00Z,18,0.191007122,>=10 MeV
2024-08-14T05:55:00Z,18,0.165006131,>=10 MeV
2024-08-14T06:00:00Z,18,0.166339114,>=10 MeV
2024-08-14T06:05:00Z,18,0.193006992,>=10 MeV
2024-08-14T06:10:00Z,18,0.15233925,>=10 MeV
2024-08-14T06:15:00Z,18,0.168672889,>=10 MeV
2024-08-14T06:20:00Z,18,0.180340216,>=10 MeV
2024-08-14T06:25:00Z,18,0.216340214,>=10 MeV
2024-08-14T06:30:00Z,18,0.207006961,>=10 MeV
2024-08-14T06:35:00Z,18,0.170672849,>=10 MeV
2024-08-14T06:40:00Z,18,0.189005971,>=10 MeV
2024-08-14T06:45:00Z,18,0.163672283,>=10 MeV
2024-08-14T06:50:00Z,18,0.207007304,>=10 MeV
2024-08-14T06:55:00Z,18,0.198340252,>=10 MeV
2024-08-14T07:00:00Z,18,0.192005605,>=10 MeV
2024-08-14T07:05:00Z,18,0.18534033,>=10 MeV
2024-08-14T07:10:00Z,18,0.175672486,>=10 MeV
2024-08-14T07:15:00Z,18,0.194673851,>=10 MeV
2024-08-14T07:20:00Z,18,0.186339349,>=10 MeV
2024-08-14T07:25:00Z,18,0.213339746,>=10 MeV
2024-08-14T07:30:00Z,18,0.170339406,>=10 MeV
2024-08-14T07:35:00Z,18,0.188006371,>=10 MeV
2024-08-14T07:40:00Z,18,0.188339278,>=10 MeV
2024-08-14T07:45:00Z,18,0.216006219,>=10 MeV
2024-08-14T07:50:00Z,18,0.170005649,>=10 MeV
2024-08-14T07:55:00Z,18,0.220006019,>=10 MeV
2024-08-14T08:00:00Z,18,0.187339813,>=10 MeV
2024-08-14T08:05:00Z,18,0.161005512,>=10 MeV
2024-08-14T08:10:00Z,18,0.191006705,>=10 MeV
2024-08-14T08:15:00Z,18,0.176673144,>=10 MeV
2024-08-14T08:20:00Z,18,0.191006273,>=10 MeV
2024-08-14T08:25:00Z,18,0.232673749,>=10 MeV
2024-08-14T08:30:00Z,18,0.191673368,>=10 MeV
2024-08-14T08:35:00Z,18,0.202007622,>=10 MeV
2024-08-14T08:40:00Z,18,0.198673442,>=10 MeV
2024-08-14T08:45:00Z,18,0.168006212,>=10 MeV
2024-08-14T08:50:00Z,18,0.167339519,>=10 MeV
2024-08-14T08:55:00Z,18,0.203007832,>=10 MeV
2024-08-14T09:00:00Z,18,0.156672299,>=10 MeV
2024-08-14T09:05:00Z,18,0.176339611,>=10 MeV
2024-08-14T09:10:00Z,18,0.220341921,>=10 MeV
2024-08-14T09:15:00Z,18,0.180005506,>=10 MeV
2024-08-14T09:20:00Z,18,0.151005521,>=10 MeV
2024-08-14T09:25:00Z,18,0.204007402,>=10 MeV
2024-08-14T09:30:00Z,18,0.18533951,>=10 MeV
2024-08-14T09:35:00Z,18,0.221339986,>=10 MeV
2024-08-14T09:40:00Z,18,0.170672625,>=10 MeV
2024-08-14T09:45:00Z,18,0.170006275,>=10 MeV
2024-08-14T09:50:00Z,18,0.17233932,>=10 MeV
2024-08-14T09:55:00Z,18,0.188672855,>=10 MeV
2024-08-14T10:00:00Z,18,0.18167311,>=10 MeV
2024-08-14T10:05:00Z,18,0.166006267,>=10 MeV
2024-08-14T10:10:00Z,18,0.222340554,>=10 MeV
2024-08-14T10:15:00Z,18,0.17200686,>=10 MeV
2024-08-14T10:20:00Z,18,0.185340449,>=10 MeV
2024-08-14T10:25:00Z,18,0.188340411,>=10 MeV
2024-08-14T10:30:00Z,18,0.210005954,>=10 MeV
2024-08-14T10:35:00Z,18,0.181006759,>=10 MeV
2024-08-14T10:40:00Z,18,0.193007469,>=10 MeV
2024-08-14T10:45:00Z,18,0.185340211,>=10 MeV
2024-08-14T10:50:00Z,18,0.180673882,>=10 MeV
2024-08-14T10:55:00Z,18,0.190007001,>=10 MeV
2024-08-14T11:00:00Z,18,0.195340693,>=10 MeV
2024-08-14T11:05:00Z,18,0.190340906,>=10 MeV
2024-08-14T11:10:00Z,18,0.179007396,>=10 MeV
2024-08-14T11:15:00Z,18,0.203674838,>=10 MeV
2024-08-14T11:20:00Z,18,0.177673563,>=10 MeV
2024-08-14T11:25:00Z,18,0.169007123,>=10 MeV
2024-08-14T11:30:00Z,18,0.229007944,>=10 MeV
2024-08-14T11:35:00Z,18,0.188674241,>=10 MeV
2024-08-14T11:40:00Z,18,0.2143417,>=10 MeV
2024-08-14T11:45:00Z,18,0.245673925,>=10 MeV
2024-08-14T11:50:00Z,18,0.162340313,>=10 MeV
2024-08-14T11:55:00Z,18,0.208675221,>=10 MeV
2024-08-14T12:00:00Z,18,0.172673777,>=10 MeV
2024-08-14T12:05:00Z,18,0.194674373,>=10 MeV
2024-08-14T12:10:00Z,18,0.179674283,>=10 MeV
2024-08-14T12:15:00Z,18,0.219008192,>=10 MeV
2024-08-14T12:20:00Z,18,0.151006222,>=10 MeV
2024-08-14T12:25:00Z,18,0.165673479,>=10 MeV
2024-08-14T12:30:00Z,18,0.20334208,>=10 MeV
2024-08-14T12:35:00Z,18,0.182674184,>=10 MeV
2024-08-14T12:40:00Z,18,0.167340621,>=10 MeV
2024-08-14T12:45:00Z,18,0.186340913,>=10 MeV
2024-08-14T12:50:00Z,18,0.190008432,>=10 MeV
2024-08-14T12:55:00Z,18,0.210675448,>=10 MeV
2024-08-14T13:00:00Z,18,0.217341214,>=10 MeV
2024-08-14T13:05:00Z,18,0.208341807,>=10 MeV
2024-08-14T13:10:00Z,18,0.211341292,>=10 MeV
2024-08-14T13:15:00Z,18,0.185007215,>=10 MeV
2024-08-14T13:20:00Z,18,0.193673566,>=10 MeV
2024-08-14T13:25:00Z,18,0.197008461,>=10 MeV
